text_a;text_b;is_true;explanation;difficulty;is_active
Signalement : Renault Clio noir, plaque CW-107-HT, vu le 22/03/2026 à 13h45.;Signalement : Renault Clio noir, plaque CW-107-HT, vu le 22/03/2026 à 13h45.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur allée des Pins à Fréjus, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal : le térnoin indique avoir vu un individu quitter le secteur allée des Pins à Fréjus, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : « m » a été remplacé par « rn ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Lina Dumas, GW-775-ZX, 43 allée des Pins;Lina Dumas, GW-775-ZX, 43 allée des Pins;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Peugeot 308 bleu, plaque AI-863-XA, vu le 13/04/2026 à 9h45.;Signalement : Peugeot 3O8 bleu, plaque AI-863-XA, vu le 13/04/2026 à 9h45.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 0 » a été remplacé par « O ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Yanis Roche, YI-354-YP, 12 impasse du Moulin;Yanis Roche, YI-354-YP, 21 impasse du Moulin;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 12 » a été remplacé par « 21 ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Toyota Yaris gris, plaque HG-182-OL, vu le 19/08/2026 à 13h15.;Signalement : Toyota Yaris gris, plaque HG-182-OL, vu le 19/08/2026 à 13h15.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur allée des Pins à Nîmes, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal : le témoln indique avoir vu un individu quitter le secteur allée des Pins à Nîmes, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : « i » a été remplacé par « l ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Mehdi Blanc, ZA-951-IS, 51 rue des Acacias;Mehdi Blanc, ZA-951-IS, 51 rue des Acacias;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Peugeot 308 gris, plaque XP-738-SE, vu le 18/08/2026 à 16h15.;Signalement : Peugeot 308 gris, plaque XP-738-SE, vu le I8/08/2026 à 16h15.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 1 » a été remplacé par « I ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Noam Moreau, MI-687-DR, 52 impasse du Moulin;Noam Moreau, MI-687-DR, 52 impasse du MouliI;false;Les deux textes ne sont pas strictement identiques. Différence localisée au caractère 44 : « n » devient « I ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Citroën C3 bleu, plaque HB-670-XG, vu le 23/04/2026 à 18h15.;Signalement : Citroën C3 bleu, plaque HB-670-XG, vu le 23/04/2026 à 18h15.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur avenue Victor-Hugo à Les Arcs, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";"Procès-verbal : le tèmoin indique avoir vu un individu quitter le secteur avenue Victor-Hugo à Les Arcs, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";false;Les deux textes ne sont pas strictement identiques. Différence localisée : « é » a été remplacé par « è ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;hard;true
Lina Roche, JQ-712-DU, 10 allée des Pins;Lina Roche, JQ-712-DU, 10 allée des Pins;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Toyota Yaris noir, plaque MU-709-EV, vu le 20/02/2026 à 10h30.;Signalement : Toyota Yaris noir, plaque MU-709-EV, vu le 20/02/2026 à I0h30.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 1 » a été remplacé par « I ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Élise Roche, ZU-770-DM, 24 rue des Acacias;Élise Roche, ZU-770-DM, 24 avenue des Acacias;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « rue » a été remplacé par « avenue ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Citroën C3 noir, plaque JE-365-EA, vu le 16/03/2026 à 8h15.;Signalement : Citroën C3 noir, plaque JE-365-EA, vu le 16/03/2026 à 8h15.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
"Procès-verbal : le témoin indique avoir vu un individu quitter le secteur boulevard Carnot à Toulon, en direction du Nord, avec un sac sombre et une démarche rapide ; la déclaration a été relue puis signée sans réserve.";Procès-verbal : le témoin indique avoir vu un individu quitter le secteur boulevard Carnot à Toulon, en direction du Nord, avec un sac sombre et une démarche rapide , la déclaration a été relue puis signée sans réserve.;false;"Les deux textes ne sont pas strictement identiques. Différence localisée : « ; » a été remplacé par « , ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.";hard;true
Lucas Dumas, EG-678-KA, 71 avenue Victor-Hugo;Lucas Dumas, EG-678-KA, 71 avenue Victor-Hugo;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;easy;true
Signalement : Renault Clio blanc, plaque YL-889-AJ, vu le 22/04/2026 à 14h45.;Signalement : Renault Clio blanc, plaque YL-889-AJ, vu le 22/O4/2026 à 14h45.;false;Les deux textes ne sont pas strictement identiques. Différence localisée : « 0 » a été remplacé par « O ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;medium;true
Nora Roche, MX-740-PD, 63 allée des Pins;Nora Roch5, MX-740-PD, 63 allée des Pins;false;Les deux textes ne sont pas strictement identiques. Différence localisée au caractère 10 : « e » devient « 5 ». Cette variation est volontairement proche visuellement du texte source. Un candidat peut se tromper en lisant trop vite, surtout lorsque l’œil se concentre sur le sens général au lieu de comparer caractère par caractère.;easy;true
Signalement : Peugeot 308 bleu, plaque VG-359-QQ, vu le 28/03/2026 à 10h30.;Signalement : Peugeot 308 bleu, plaque VG-359-QQ, vu le 28/03/2026 à 10h30.;true;Les deux textes sont strictement identiques. Aucun mot, chiffre, accent, espace ou signe de ponctuation ne change entre la colonne de gauche et celle de droite. Le piège vient de la fatigue visuelle : la présence de chiffres, de noms propres et de ponctuation pousse souvent le candidat à imaginer une différence.;medium;true
