module;category;difficulty;question;prompt;stimulus;options;answer;explanation;hint;is_active
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-173-AB-69;Comparez les propositions au modèle.;"[""VP-173-AB-69"", ""PV-173-AB-60"", ""PV-173-AB-69"", ""PV 173-AB-69""]";PV-173-AB-69;La séquence correcte est « PV-173-AB-69 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;6992523374385419241499691;"[""3"", ""6"", ""5"", ""4""]";4;Le chiffre « 4 » apparaît aux positions [10, 14, 18, 20], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-230-BA-41;Comparez les propositions au modèle.;"[""PV-230-BA-42"", ""PV-230-BA-41"", ""VP-230-BA-41"", ""PV 230-BA-41""]";PV-230-BA-41;La séquence correcte est « PV-230-BA-41 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;112788787675245549763;"[""2"", ""0"", ""3"", ""1""]";1;Le chiffre « 9 » apparaît aux positions [18], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;91829939888421511585121;"[""4"", ""7"", ""5"", ""6""]";5;Le chiffre « 8 » apparaît aux positions [3, 9, 10, 11, 19], soit 5 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-664-CA-55;Comparez les propositions au modèle.;"[""PV-664-CA-56"", ""VP-664-CA-55"", ""PV-664-CA-55"", ""PV 664-CA-55""]";PV-664-CA-55;La séquence correcte est « PV-664-CA-55 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-695-CA-60;Comparez les propositions au modèle.;"[""PV 695-CA-60"", ""PV-695-CA-60"", ""PV-695-CA-61"", ""VP-695-CA-60""]";PV-695-CA-60;La séquence correcte est « PV-695-CA-60 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-810-AB-64;Comparez les propositions au modèle.;"[""VP-810-AB-64"", ""PV-810-AB-65"", ""PV-810-AB-64"", ""PV 810-AB-64""]";PV-810-AB-64;La séquence correcte est « PV-810-AB-64 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-776-AC-81;Comparez les propositions au modèle.;"[""VP-776-AC-81"", ""PV-776-AC-81"", ""PV-776-AC-82"", ""PV 776-AC-81""]";PV-776-AC-81;La séquence correcte est « PV-776-AC-81 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-986-AC-44;Comparez les propositions au modèle.;"[""PV-986-AC-44"", ""VP-986-AC-44"", ""PV 986-AC-44"", ""PV-986-AC-45""]";PV-986-AC-44;La séquence correcte est « PV-986-AC-44 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;53831397447653618941767;"[""3"", ""4"", ""5"", ""6""]";4;Le chiffre « 7 » apparaît aux positions [8, 11, 21, 23], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-703-AB-39;Comparez les propositions au modèle.;"[""PV-703-AB-39"", ""PV 703-AB-39"", ""PV-703-AB-30"", ""VP-703-AB-39""]";PV-703-AB-39;La séquence correcte est « PV-703-AB-39 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;42142936492679614872768;"[""3"", ""5"", ""4"", ""2""]";3;Le chiffre « 9 » apparaît aux positions [6, 10, 14], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;41793166876613578226613692;"[""2"", ""1"", ""3"", ""0""]";1;Le chiffre « 4 » apparaît aux positions [1], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;83247323981125583634745397335;"[""5"", ""3"", ""4"", ""2""]";3;Le chiffre « 7 » apparaît aux positions [5, 21, 26], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-346-CA-20;Comparez les propositions au modèle.;"[""VP-346-CA-20"", ""PV-346-CA-21"", ""PV-346-CA-20"", ""PV 346-CA-20""]";PV-346-CA-20;La séquence correcte est « PV-346-CA-20 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-855-CA-13;Comparez les propositions au modèle.;"[""PV 855-CA-13"", ""PV-855-CA-14"", ""PV-855-CA-13"", ""VP-855-CA-13""]";PV-855-CA-13;La séquence correcte est « PV-855-CA-13 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;151236825661235112;"[""2"", ""5"", ""3"", ""4""]";3;Le chiffre « 6 » apparaît aux positions [6, 10, 11], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-900-CA-33;Comparez les propositions au modèle.;"[""PV 900-CA-33"", ""PV-900-CA-34"", ""PV-900-CA-33"", ""VP-900-CA-33""]";PV-900-CA-33;La séquence correcte est « PV-900-CA-33 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-841-BA-88;Comparez les propositions au modèle.;"[""PV-841-BA-88"", ""PV-841-BA-89"", ""PV 841-BA-88"", ""VP-841-BA-88""]";PV-841-BA-88;La séquence correcte est « PV-841-BA-88 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-401-CA-56;Comparez les propositions au modèle.;"[""PV-401-CA-57"", ""PV-401-CA-56"", ""VP-401-CA-56"", ""PV 401-CA-56""]";PV-401-CA-56;La séquence correcte est « PV-401-CA-56 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-227-AB-13;Comparez les propositions au modèle.;"[""VP-227-AB-13"", ""PV 227-AB-13"", ""PV-227-AB-13"", ""PV-227-AB-14""]";PV-227-AB-13;La séquence correcte est « PV-227-AB-13 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;9392135836675698465918247218;"[""3"", ""6"", ""5"", ""4""]";4;Le chiffre « 9 » apparaît aux positions [1, 3, 15, 20], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-716-CA-62;Comparez les propositions au modèle.;"[""VP-716-CA-62"", ""PV-716-CA-62"", ""PV-716-CA-63"", ""PV 716-CA-62""]";PV-716-CA-62;La séquence correcte est « PV-716-CA-62 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-594-AC-20;Comparez les propositions au modèle.;"[""VP-594-AC-20"", ""PV-594-AC-21"", ""PV-594-AC-20"", ""PV 594-AC-20""]";PV-594-AC-20;La séquence correcte est « PV-594-AC-20 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-495-BA-77;Comparez les propositions au modèle.;"[""PV 495-BA-77"", ""PV-495-BA-77"", ""VP-495-BA-77"", ""PV-495-BA-78""]";PV-495-BA-77;La séquence correcte est « PV-495-BA-77 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-909-AC-67;Comparez les propositions au modèle.;"[""PV 909-AC-67"", ""VP-909-AC-67"", ""PV-909-AC-67"", ""PV-909-AC-68""]";PV-909-AC-67;La séquence correcte est « PV-909-AC-67 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;13417925982434177443991974389192;"[""-1"", ""2"", ""0"", ""1""]";0;Le chiffre « 6 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
